SECTOR_NAME,DATA YEAR,ENTRY_COHORT,GROUP,SUBGROUP,TOTAL_COHORT,ASSOC EARNED < 2 YEARS,ASSOC EARNED IN 2 YEARS,ASSOC EARNED IN 3 YEARS,ASSOC EARNED IN 4 YEARS,ASSOC EARNED IN 5 YEARS,ASSOC EARNED IN 6 YEARS,BACH EARNED IN 4 YEARS,BACH EARNED IN 5 YEARS,BACH EARNED IN 6 YEARS,PERCENT STILL ENROLLED,PERCENT TRANSFERRED OUT,IPEDS EXCLUSIONS,OTHER EXCLUSIONS
INDEPENDENT,2009-10,First-Time Entrants,Opportunity Programs,Asian,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
INDEPENDENT,2010-11,First-Time Entrants,Opportunity Programs,Asian,121,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,55.37%,69.42%,74.38%,3.31%,5.79%,0.00%,16.53%
INDEPENDENT,2011-12,First-Time Entrants,Opportunity Programs,Asian,159,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,59.75%,77.99%,83.02%,2.52%,5.03%,0.00%,9.43%
INDEPENDENT,2012-13,First-Time Entrants,Opportunity Programs,Asian,149,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,56.38%,75.84%,79.87%,3.36%,2.68%,0.00%,14.09%
INDEPENDENT,2013-14,First-Time Entrants,Opportunity Programs,Asian,121,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,59.50%,80.17%,83.47%,0.83%,6.61%,0.00%,9.09%
INDEPENDENT,2014-15,First-Time Entrants,Opportunity Programs,Asian,123,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,55.74%,73.77%,78.69%,0.81%,5.69%,0.81%,14.63%
INDEPENDENT,2015-16,First-Time Entrants,Opportunity Programs,Asian,153,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,57.52%,78.43%,79.74%,4.58%,7.19%,0.00%,8.50%
INDEPENDENT,2016-17,First-Time Entrants,Opportunity Programs,Asian,124,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,64.52%,78.23%,83.06%,2.42%,8.06%,0.00%,6.45%
INDEPENDENT,2017-18,First-Time Entrants,Opportunity Programs,Asian,135,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,63.70%,81.48%,84.44%,1.48%,6.67%,0.00%,7.41%
INDEPENDENT,2018-19,First-Time Entrants,Opportunity Programs,Asian,128,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,68.50%,81.89%,83.46%,1.56%,7.81%,0.78%,7.03%
INDEPENDENT,2008-09,First-Time Entrants,Opportunity Programs,Native Hawaiian / Pacific Islander,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
INDEPENDENT,2009-10,First-Time Entrants,Opportunity Programs,Native Hawaiian / Pacific Islander,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
INDEPENDENT,2010-11,First-Time Entrants,Opportunity Programs,Native Hawaiian / Pacific Islander,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,100.00%,0.00%,0.00%,0.00%,0.00%
INDEPENDENT,2011-12,First-Time Entrants,Opportunity Programs,Native Hawaiian / Pacific Islander,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
INDEPENDENT,2012-13,First-Time Entrants,Opportunity Programs,Native Hawaiian / Pacific Islander,2,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,50.00%,100.00%,100.00%,0.00%,0.00%,0.00%,0.00%
INDEPENDENT,2013-14,First-Time Entrants,Opportunity Programs,Native Hawaiian / Pacific Islander,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,0.00%
INDEPENDENT,2014-15,First-Time Entrants,Opportunity Programs,Native Hawaiian / Pacific Islander,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
INDEPENDENT,2015-16,First-Time Entrants,Opportunity Programs,Native Hawaiian / Pacific Islander,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,100.00%,0.00%,0.00%,0.00%,0.00%
INDEPENDENT,2016-17,First-Time Entrants,Opportunity Programs,Native Hawaiian / Pacific Islander,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
INDEPENDENT,2017-18,First-Time Entrants,Opportunity Programs,Native Hawaiian / Pacific Islander,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,100.00%,0.00%,0.00%,0.00%,0.00%
INDEPENDENT,2018-19,First-Time Entrants,Opportunity Programs,Native Hawaiian / Pacific Islander,2,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,100.00%,0.00%,0.00%,0.00%,0.00%
INDEPENDENT,2008-09,First-Time Entrants,Opportunity Programs,White,111,0.00%,0.00%,0.00%,0.00%,1.80%,0.00%,37.84%,49.55%,58.56%,3.60%,9.01%,0.00%,27.03%
INDEPENDENT,2009-10,First-Time Entrants,Opportunity Programs,White,109,0.00%,0.00%,0.92%,0.00%,0.00%,0.00%,40.37%,55.05%,56.88%,1.83%,8.26%,0.00%,30.28%
INDEPENDENT,2010-11,First-Time Entrants,Opportunity Programs,White,143,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,36.36%,53.85%,58.04%,2.10%,2.80%,0.00%,37.06%
INDEPENDENT,2011-12,First-Time Entrants,Opportunity Programs,White,142,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,35.92%,57.04%,59.15%,2.11%,6.34%,0.00%,32.39%
INDEPENDENT,2012-13,First-Time Entrants,Opportunity Programs,White,125,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,44.80%,58.40%,58.40%,5.60%,8.80%,0.00%,27.20%
INDEPENDENT,2013-14,First-Time Entrants,Opportunity Programs,White,149,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,41.61%,61.74%,65.77%,0.67%,11.41%,0.00%,22.15%
INDEPENDENT,2014-15,First-Time Entrants,Opportunity Programs,White,117,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,47.86%,69.23%,71.79%,0.85%,9.40%,0.00%,17.95%
INDEPENDENT,2015-16,First-Time Entrants,Opportunity Programs,White,101,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,41.58%,62.38%,63.37%,2.97%,9.90%,0.00%,23.76%
INDEPENDENT,2016-17,First-Time Entrants,Opportunity Programs,White,119,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,47.06%,63.03%,65.55%,1.68%,15.13%,0.00%,17.65%
INDEPENDENT,2017-18,First-Time Entrants,Opportunity Programs,White,108,0.00%,0.00%,0.00%,0.93%,0.00%,0.00%,51.85%,65.74%,69.44%,0.93%,18.52%,0.00%,10.19%
INDEPENDENT,2018-19,First-Time Entrants,Opportunity Programs,White,69,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,47.83%,63.77%,66.67%,0.00%,11.59%,0.00%,21.74%
INDEPENDENT,2008-09,First-Time Entrants,Opportunity Programs,Asian / Pacific Islander,110,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,55.45%,74.55%,77.27%,0.91%,1.82%,0.00%,20.00%
INDEPENDENT,2009-10,First-Time Entrants,Opportunity Programs,Asian / Pacific Islander,133,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,66.92%,84.96%,87.22%,0.75%,3.76%,0.00%,7.52%
INDEPENDENT,2008-09,First-Time Entrants,Opportunity Programs,Race/Ethnicity Unknown,112,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,41.96%,52.68%,59.82%,1.79%,4.46%,0.00%,33.93%
INDEPENDENT,2009-10,First-Time Entrants,Opportunity Programs,Race/Ethnicity Unknown,153,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,47.71%,64.05%,67.32%,0.65%,5.23%,0.00%,26.80%
INDEPENDENT,2010-11,First-Time Entrants,Opportunity Programs,Race/Ethnicity Unknown,80,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,33.75%,57.50%,58.75%,1.25%,8.75%,0.00%,31.25%
INDEPENDENT,2011-12,First-Time Entrants,Opportunity Programs,Race/Ethnicity Unknown,104,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,38.83%,59.22%,64.08%,0.96%,3.85%,0.96%,30.77%
INDEPENDENT,2012-13,First-Time Entrants,Opportunity Programs,Race/Ethnicity Unknown,106,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,29.25%,48.11%,51.89%,1.89%,14.15%,0.00%,32.08%
INDEPENDENT,2013-14,First-Time Entrants,Opportunity Programs,Race/Ethnicity Unknown,113,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,19.47%,44.25%,50.44%,2.65%,20.35%,0.00%,26.55%
INDEPENDENT,2014-15,First-Time Entrants,Opportunity Programs,Race/Ethnicity Unknown,98,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,20.41%,43.88%,47.96%,1.02%,15.31%,0.00%,35.71%
INDEPENDENT,2015-16,First-Time Entrants,Opportunity Programs,Race/Ethnicity Unknown,44,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,15.91%,43.18%,45.45%,2.27%,20.45%,0.00%,31.82%
INDEPENDENT,2016-17,First-Time Entrants,Opportunity Programs,Race/Ethnicity Unknown,78,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,40.26%,64.94%,68.83%,1.28%,16.67%,1.28%,12.82%
INDEPENDENT,2017-18,First-Time Entrants,Opportunity Programs,Race/Ethnicity Unknown,51,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,64.71%,82.35%,84.31%,0.00%,7.84%,0.00%,7.84%
INDEPENDENT,2018-19,First-Time Entrants,Opportunity Programs,Race/Ethnicity Unknown,37,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,35.14%,59.46%,59.46%,2.70%,8.11%,0.00%,29.73%
PROPRIETARY,2008-09,First-Time Entrants,Opportunity Programs,Hispanic,6,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,33.33%,33.33%,33.33%,0.00%,16.67%,0.00%,50.00%
PROPRIETARY,2009-10,First-Time Entrants,Opportunity Programs,Hispanic,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,100.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2010-11,First-Time Entrants,Opportunity Programs,Hispanic,6,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,33.33%,33.33%,33.33%,0.00%,50.00%,0.00%,16.67%
PROPRIETARY,2011-12,First-Time Entrants,Opportunity Programs,Hispanic,5,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,40.00%,60.00%,60.00%,0.00%,20.00%,0.00%,20.00%
PROPRIETARY,2012-13,First-Time Entrants,Opportunity Programs,Hispanic,5,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,40.00%,40.00%,40.00%,0.00%,0.00%,0.00%,60.00%
PROPRIETARY,2013-14,First-Time Entrants,Opportunity Programs,Hispanic,8,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,25.00%,37.50%,37.50%,12.50%,0.00%,0.00%,50.00%
PROPRIETARY,2014-15,First-Time Entrants,Opportunity Programs,Hispanic,7,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,28.57%,57.14%,57.14%,0.00%,0.00%,0.00%,42.86%
PROPRIETARY,2015-16,First-Time Entrants,Opportunity Programs,Hispanic,4,0.00%,0.00%,25.00%,0.00%,0.00%,0.00%,0.00%,25.00%,25.00%,0.00%,0.00%,0.00%,50.00%
PROPRIETARY,2016-17,First-Time Entrants,Opportunity Programs,Hispanic,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2017-18,First-Time Entrants,Opportunity Programs,Hispanic,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2018-19,First-Time Entrants,Opportunity Programs,Hispanic,6,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,16.67%,16.67%,16.67%,0.00%,0.00%,0.00%,83.33%
PROPRIETARY,2008-09,First-Time Entrants,Opportunity Programs,Non-Hispanic and 2 or more races,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2009-10,First-Time Entrants,Opportunity Programs,Non-Hispanic and 2 or more races,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2010-11,First-Time Entrants,Opportunity Programs,Non-Hispanic and 2 or more races,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2011-12,First-Time Entrants,Opportunity Programs,Non-Hispanic and 2 or more races,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2012-13,First-Time Entrants,Opportunity Programs,Non-Hispanic and 2 or more races,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2013-14,First-Time Entrants,Opportunity Programs,Non-Hispanic and 2 or more races,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2014-15,First-Time Entrants,Opportunity Programs,Non-Hispanic and 2 or more races,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2015-16,First-Time Entrants,Opportunity Programs,Non-Hispanic and 2 or more races,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2016-17,First-Time Entrants,Opportunity Programs,Non-Hispanic and 2 or more races,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2017-18,First-Time Entrants,Opportunity Programs,Non-Hispanic and 2 or more races,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2018-19,First-Time Entrants,Opportunity Programs,Non-Hispanic and 2 or more races,2,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
PROPRIETARY,2008-09,First-Time Entrants,Opportunity Programs,Nonresident Alien,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2009-10,First-Time Entrants,Opportunity Programs,Nonresident Alien,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2010-11,First-Time Entrants,Opportunity Programs,Nonresident Alien,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2011-12,First-Time Entrants,Opportunity Programs,Nonresident Alien,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2012-13,First-Time Entrants,Opportunity Programs,Nonresident Alien,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2013-14,First-Time Entrants,Opportunity Programs,Nonresident Alien,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2014-15,First-Time Entrants,Opportunity Programs,Nonresident Alien,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
PROPRIETARY,2015-16,First-Time Entrants,Opportunity Programs,Nonresident Alien,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2016-17,First-Time Entrants,Opportunity Programs,Nonresident Alien,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2017-18,First-Time Entrants,Opportunity Programs,Nonresident Alien,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2018-19,First-Time Entrants,Opportunity Programs,Nonresident Alien,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2008-09,First-Time Entrants,Opportunity Programs,Black / African American,9,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,44.44%,44.44%,44.44%,0.00%,0.00%,0.00%,55.56%
PROPRIETARY,2009-10,First-Time Entrants,Opportunity Programs,Black / African American,4,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,75.00%,0.00%,25.00%
PROPRIETARY,2010-11,First-Time Entrants,Opportunity Programs,Black / African American,7,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,28.57%,28.57%,28.57%,0.00%,28.57%,0.00%,42.86%
PROPRIETARY,2011-12,First-Time Entrants,Opportunity Programs,Black / African American,6,0.00%,16.67%,16.67%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,33.33%,0.00%,50.00%
PROPRIETARY,2012-13,First-Time Entrants,Opportunity Programs,Black / African American,16,0.00%,18.75%,18.75%,0.00%,0.00%,0.00%,6.25%,12.50%,18.75%,0.00%,0.00%,0.00%,62.50%
PROPRIETARY,2013-14,First-Time Entrants,Opportunity Programs,Black / African American,14,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,42.86%,42.86%,42.86%,0.00%,0.00%,0.00%,57.14%
PROPRIETARY,2014-15,First-Time Entrants,Opportunity Programs,Black / African American,17,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,23.53%,29.41%,29.41%,0.00%,0.00%,0.00%,70.59%
PROPRIETARY,2015-16,First-Time Entrants,Opportunity Programs,Black / African American,8,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,37.50%,50.00%,50.00%,0.00%,0.00%,0.00%,50.00%
PROPRIETARY,2016-17,First-Time Entrants,Opportunity Programs,Black / African American,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2017-18,First-Time Entrants,Opportunity Programs,Black / African American,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2018-19,First-Time Entrants,Opportunity Programs,Black / African American,8,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,37.50%,37.50%,37.50%,0.00%,0.00%,0.00%,62.50%
PROPRIETARY,2008-09,First-Time Entrants,Opportunity Programs,American Indian / Alaskan Native,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2009-10,First-Time Entrants,Opportunity Programs,American Indian / Alaskan Native,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
PROPRIETARY,2010-11,First-Time Entrants,Opportunity Programs,American Indian / Alaskan Native,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2011-12,First-Time Entrants,Opportunity Programs,American Indian / Alaskan Native,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2012-13,First-Time Entrants,Opportunity Programs,American Indian / Alaskan Native,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2013-14,First-Time Entrants,Opportunity Programs,American Indian / Alaskan Native,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2014-15,First-Time Entrants,Opportunity Programs,American Indian / Alaskan Native,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
PROPRIETARY,2015-16,First-Time Entrants,Opportunity Programs,American Indian / Alaskan Native,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2016-17,First-Time Entrants,Opportunity Programs,American Indian / Alaskan Native,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2017-18,First-Time Entrants,Opportunity Programs,American Indian / Alaskan Native,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2018-19,First-Time Entrants,Opportunity Programs,American Indian / Alaskan Native,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2008-09,First-Time Entrants,Opportunity Programs,Asian,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2009-10,First-Time Entrants,Opportunity Programs,Asian,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2010-11,First-Time Entrants,Opportunity Programs,Asian,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2011-12,First-Time Entrants,Opportunity Programs,Asian,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2012-13,First-Time Entrants,Opportunity Programs,Asian,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2013-14,First-Time Entrants,Opportunity Programs,Asian,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2014-15,First-Time Entrants,Opportunity Programs,Asian,3,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
PROPRIETARY,2015-16,First-Time Entrants,Opportunity Programs,Asian,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2016-17,First-Time Entrants,Opportunity Programs,Asian,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2017-18,First-Time Entrants,Opportunity Programs,Asian,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2018-19,First-Time Entrants,Opportunity Programs,Asian,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2008-09,First-Time Entrants,Opportunity Programs,Native Hawaiian / Pacific Islander,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2009-10,First-Time Entrants,Opportunity Programs,Native Hawaiian / Pacific Islander,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2010-11,First-Time Entrants,Opportunity Programs,Native Hawaiian / Pacific Islander,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2011-12,First-Time Entrants,Opportunity Programs,Native Hawaiian / Pacific Islander,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2012-13,First-Time Entrants,Opportunity Programs,Native Hawaiian / Pacific Islander,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2013-14,First-Time Entrants,Opportunity Programs,Native Hawaiian / Pacific Islander,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2014-15,First-Time Entrants,Opportunity Programs,Native Hawaiian / Pacific Islander,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2015-16,First-Time Entrants,Opportunity Programs,Native Hawaiian / Pacific Islander,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2016-17,First-Time Entrants,Opportunity Programs,Native Hawaiian / Pacific Islander,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2017-18,First-Time Entrants,Opportunity Programs,Native Hawaiian / Pacific Islander,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2018-19,First-Time Entrants,Opportunity Programs,Native Hawaiian / Pacific Islander,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2008-09,First-Time Entrants,Opportunity Programs,White,6,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,16.67%,16.67%,16.67%,0.00%,66.67%,0.00%,16.67%
PROPRIETARY,2009-10,First-Time Entrants,Opportunity Programs,White,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,100.00%,0.00%,0.00%,0.00%,0.00%
PROPRIETARY,2010-11,First-Time Entrants,Opportunity Programs,White,4,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,75.00%,75.00%,75.00%,0.00%,0.00%,0.00%,25.00%
PROPRIETARY,2011-12,First-Time Entrants,Opportunity Programs,White,3,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,33.33%,33.33%,33.33%,33.33%,0.00%,0.00%,33.33%
